"","adult","backdrop_path","budget","homepage","id","imdb_id","origin_country","original_language","original_title","overview","popularity","poster_path","release_date","revenue","runtime","status","tagline","title","video","vote_average","vote_count","llm_class_1","llm_class_2","llm_class_3","llm_class_4","llm_class_5","llm_sum","llm_class_final"
"48",FALSE,"/sdwjQEM869JFwMytTmvr6ggvaUl.jpg",3e+06,"",670,"tt0364569","KR","ko","올드보이","With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.",12.4914,"/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg","2003-11-21",17500000,120,"Released","15 years of imprisonment, five days of vengeance.","Oldboy",FALSE,8.246,9323,"1","1","1","1","1",5,1
"49",FALSE,"/oMsxZEvz9a708d49b6UdZK1KAo5.jpg",6.3e+07,"http://www.warnerbros.com/matrix",603,"tt0133093","US","en","The Matrix","Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",20.5523,"/p96dm7sCMn4VYAStA6siNz30G1r.jpg","1999-03-31",463517383,136,"Released","Believe the unbelievable.","The Matrix",FALSE,8.234,26958,"1","0","1","1","1",4,1
"50",FALSE,"/rW2xRFlJRbTnBJlQTSjQmjevIwb.jpg",7e+07,"",857,"tt0120815","US","en","Saving Private Ryan","As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",9.726,"/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg","1998-07-24",481840909,169,"Released","The mission is a man.","Saving Private Ryan",FALSE,8.221,16622,"0","0","0","0","0",0,0
"51",FALSE,"/jhk6D8pim3yaByu1801kMoxXFaX.jpg",1.03e+08,"",98,"tt0172495","US","en","Gladiator","After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",13.3468,"/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg","2000-05-04",465516248,155,"Released","What we do in life echoes in eternity.","Gladiator",FALSE,8.22,20190,"0","0","0","0","0",0,0
"52",FALSE,"/evUB9YKE5IPPtQOchcEF6hS90BO.jpg",3e+06,"",37257,"tt0051201","US","en","Witness for the Prosecution","An ailing barrister agrees to defend a man in a sensational murder trial where the unconvincing testimony of the defendant's wife becomes a subject of confusion.",4.9194,"/bCj4EfuehAlgBwVd3diyWyhuuau.jpg","1957-12-17",9e+06,116,"Released","The most electrifying entertainment of our time!","Witness for the Prosecution",FALSE,8.2,1572,"0","0","0","0","0",0,0
"53",FALSE,"/hwNtEmmugU5Yd7hpfprNWI0DGIn.jpg",7e+07,"",16869,"tt0361748","US","en","Inglourious Basterds","In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",13.5938,"/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg","2009-08-02",321457747,153,"Released","Once upon a time in Nazi occupied France...","Inglourious Basterds",FALSE,8.214,23363,"1","0","0","0","0",1,0
"54",FALSE,"/AdKA2F1SzYPhSZdEbjH1Zh75UVQ.jpg",1.9e+07,"https://www.warnerbros.com/movies/shining",694,"tt0081505","US","en","The Shining","Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",15.6179,"/xazWoLealQwEgqZ89MLZklLZD3k.jpg","1980-05-23",44781695,144,"Released","A masterpiece of modern horror.","The Shining",FALSE,8.2,18304,"1","1","1","0","1",4,1
"55",FALSE,"/yCnJT53HMXAK87xzPAdjdYhZ3JE.jpg",4e+07,"http://wwws.warnerbros.de/theprestige/",1124,"tt0482571",NA,"en","The Prestige","A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",9.4488,"/2ZOzyhoW08neG27DVySMCcq2emd.jpg","2006-10-17",109676311,130,"Released","Are You Watching Closely?","The Prestige",FALSE,8.204,16915,"0","0","0","0","0",0,0
"56",FALSE,"/2w4xG178RpB4MDAIfTkqAuSJzec.jpg",1.1e+07,"http://www.starwars.com/films/star-wars-episode-iv-a-new-hope",11,"tt0076759","US","en","Star Wars","Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.",16.4434,"/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg","1977-05-25",775398007,121,"Released","A long time ago in a galaxy far, far away...","Star Wars",FALSE,8.2,21615,"0","0","0","0","0",0,0
"57",FALSE,"/2L8U8rUyWeFTb6n1egTNeJsEsvj.jpg",3e+06,"",284,"tt0053604","US","en","The Apartment","Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.",4.7179,"/hhSRt1KKfRT0yEhEtRW3qp31JFU.jpg","1960-06-21",2.5e+07,125,"Released","Movie-wise, there has never been anything like it - laugh-wise, love-wise, or otherwise-wise!","The Apartment",FALSE,8.196,2494,"0","0","0","0","0",0,0
"58",FALSE,"/nLFxvLokHe3bQmrmAfljIfax2jQ.jpg",2200000,"https://www.warnerbros.com/movies/clockwork-orange",185,"tt0066921","US","en","A Clockwork Orange","In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",6.5337,"/4sHeTAp65WrSSuc05nRBKddhBxO.jpg","1971-12-19",27033812,137,"Released","Being the adventures of a young man whose principal interests are rape, ultra-violence and Beethoven.","A Clockwork Orange",FALSE,8.183,13430,"1","1","1","1","1",5,1
"59",FALSE,"/7Wev9JMo6R5XAfz2KDvXb7oPMmy.jpg",9e+06,"",77,"tt0209144","US","en","Memento","Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",10.6762,"/fKTPH2WvH8nHTXeBYBVhawtRqtR.jpg","2000-10-11",40047236,113,"Released","Some memories are best forgotten.","Memento",FALSE,8.177,15644,"0","0","1","1","1",3,0
"60",FALSE,"/nd6ItWuWGmTKhHXuxVC8kp86CmQ.jpg",133000,"",5156,"tt0040522","IT","it","Ladri di biciclette","Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets stolen. His job is doomed unless he can find the thief. With the help of his son, Antonio combs the city, becoming desperate for justice.",2.6364,"/abmxGiCV04NQj4jngbSQTGLgiC1.jpg","1948-07-21",450159,89,"Released","The Prize Picture They Want to Censor!","Bicycle Thieves",FALSE,8.174,2547,"0","0","0","0","0",0,0
"61",FALSE,"/9jrHaaXWB37VcA4KGemP8iF7bFB.jpg",6e+06,"http://www.mgm.com/#/our-titles/2083/The-Usual-Suspects",629,"tt0114814","US","en","The Usual Suspects","Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",7.4613,"/99X2SgyFunJFXGAYnDv3sb9pnUD.jpg","1995-07-19",23300000,106,"Released","Five criminals. One line up. No coincidence.","The Usual Suspects",FALSE,8.172,10943,"1","1","1","1","1",5,1
"62",FALSE,"/6s2BqtDvp1BMiP70zCDU5OW6hMy.jpg",150000,"",490,"tt0050976","SE","sv","Det sjunde inseglet","When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.",3.4571,"/wcZ21zrOsy0b52AfAF50XpTiv75.jpg","1957-02-16",311212,96,"Released","The story of a challenge to death.","The Seventh Seal",FALSE,8.2,3199,"1","0","0","1","1",3,0
"63",FALSE,"/AmR3JG1VQVxU8TfAvljUhfSFUOx.jpg",1.1e+07,"https://www.20thcenturystudios.com/movies/alien",348,"tt0078748","US","en","Alien","During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",17.4733,"/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg","1979-05-25",104931801,117,"Released","In space no one can hear you scream.","Alien",FALSE,8.2,15717,"1","1","1","1","1",5,1
"64",FALSE,"/6WRrGYalXXveItfpnipYdayFkQB.jpg",9e+07,"http://thedeparted.com",1422,"tt0407887","US","en","The Departed","To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",8.6267,"/nT97ifVT2J1yMQmeq20Qblg61T.jpg","2006-10-04",291465000,151,"Released","Cops or criminals. When you’re facing a loaded gun, what’s the difference?","The Departed",FALSE,8.159,15637,"0","0","0","0","0",0,0
"65",FALSE,"/sctvs9cUwJD15qlTlrsh2BXsK75.jpg",2.5e+07,"",111,"tt0086250","US","en","Scarface","After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",10.7535,"/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg","1983-12-09",66023329,170,"Released","He loved the American Dream. With a vengeance.","Scarface",FALSE,8.158,12543,"1","1","1","1","1",5,1
"66",FALSE,"/bpV8wn48s82au37QyUJ51S7X2Vf.jpg",1e+07,"http://www.miramax.com/movie/good-will-hunting",489,"tt0119217","US","en","Good Will Hunting","Headstrong yet aimless, Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he secretly solves highly difficult graduate-level math problems, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he gets court-ordered therapy. Eventually, therapist Dr. Sean Maguire helps Will confront the demons that are holding him back.",10.735,"/z2FnLKpFi1HPO7BEJxdkv6hpJSU.jpg","1997-12-05",225900000,127,"Released","Some people can never believe in themselves, until someone believes in them.","Good Will Hunting",FALSE,8.2,13223,"0","0","0","0","0",0,0
"67",FALSE,"/77aHwg1SCy89rfvQtiruPU58qEV.jpg",2479000,"",426,"tt0052357","US","en","Vertigo","A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",10.117,"/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg","1958-05-28",7808900,128,"Released","Alfred Hitchcock engulfs you in a whirlpool of terror and tension!","Vertigo",FALSE,8.2,6077,"1","1","1","0","1",4,1
"68",FALSE,"/87wqeMeUeMRLjsE1IWNKJcPlpuC.jpg",878000,"",289,"tt0034583","US","en","Casablanca","In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",5.2707,"/oyGRZVIthHJjc98ekKpeWpDh8Ws.jpg","1943-01-15",10462500,103,"Released","They had a date with fate in Casablanca!","Casablanca",FALSE,8.156,5777,"0","0","0","0","0",0,0
"69",FALSE,"/rmiG2uwcNoGFmBKMoa1pIcf514L.jpg",6e+07,"",37165,"tt0120382","US","en","The Truman Show","An insurance salesman begins to suspect that his whole life is actually some sort of reality TV show.",12.288,"/vuza0WqY239yBXOadKlGwJsZJFE.jpg","1998-06-04",264118712,103,"Released","On the air. Unaware.","The Truman Show",FALSE,8.148,19446,"0","0","0","0","0",0,0
"70",FALSE,"/mAhCW7QbpL5kwvCWGsfyY3ILoW6.jpg",250000,"",10098,"tt0012349","US","en","The Kid","A tramp cares for a boy after he's abandoned as a newborn by his mother. Later the mother has a change of heart and aches to be reunited with her son.",5.8356,"/A9NWYyn7eX0H9XIjaOvfWJ9mCGA.jpg","1921-01-21",5450000,68,"Released","6 reels of Joy.","The Kid",FALSE,8.147,2255,"0","0","0","0","0",0,0
"71",FALSE,"/6qOyw4yfzbzTp5YsCX26C28Do0S.jpg",2540800,"",872,"tt0045152","US","en","Singin' in the Rain","In 1927 Hollywood, a silent film star falls for a chorus girl just as he and his paranoid screen partner struggle to make the difficult transition to talking pictures.",4.9642,"/w03EiJVHP8Un77boQeE7hg9DVdU.jpg","1952-04-10",7200000,103,"Released","What a Glorious Feeling!","Singin' in the Rain",FALSE,8.1,3341,"0","0","0","0","0",0,0
"72",FALSE,"/lrLIy9OFRQg4VkhrCyolfNXJEUH.jpg",2900000,"",666,"tt0140888","BR","pt","Central do Brasil","An emotional journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.",2.544,"/zJvp7XjQ2LhPbDVYhFXyucs40vR.jpg","1998-04-03",5596708,110,"Released","Between hope and solitude, two lives cross and reinvent themselves","Central Station",FALSE,8.139,997,"0","0","0","0","0",0,0
"73",FALSE,"/8MksSPtPvqcSDruLdpibPmTP7LY.jpg",1.02e+08,"https://www.lionsgate.com/movies/terminator-2-judgment-day",280,"tt0103064","US","en","Terminator 2: Judgment Day","Ten years after the events of the original, a reprogrammed T-800 is sent back in time to protect young John Connor from the shape-shifting T-1000. Together with his mother Sarah, he fights to stop Skynet from triggering a nuclear apocalypse.",11.0636,"/jFTVD4XoWQTcg7wdyJKa8PEds5q.jpg","1991-07-03",5.2e+08,137,"Released","It's nothing personal.","Terminator 2: Judgment Day",FALSE,8.134,13671,"0","0","0","0","0",0,0
"74",FALSE,"/6aoyUbvu0419XLKLIMoH0TkEicH.jpg",1900000,"",103,"tt0075314","US","en","Taxi Driver","Suffering from insomnia, disturbed loner Travis Bickle takes a job as a New York City cabbie, haunting the streets nightly, growing increasingly detached from reality as he dreams of cleaning up the filthy city.",40.5017,"/ekstpH614fwDX8DUln1a2Opz0N8.jpg","1976-02-09",28579636,114,"Released","On every street in every city in this country, there's a nobody who dreams of being a somebody. He's a lonely forgotten man desperate to prove that he's alive.","Taxi Driver",FALSE,8.133,12955,"0","1","1","1","1",4,1
"75",FALSE,"/9xjUZjuYyehv2qnqMH0oR9nSTft.jpg",3.5e+07,"",9702,"tt0106469","US","en","Bound by Honor","Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.",9.5187,"/gvP6R6juhe2IpCG7QGDgjyUvm0g.jpg","1993-02-05",4500000,180,"Released","An epic story of three brothers. Bound by blood. Divided by fate. Driven by destiny.","Bound by Honor",FALSE,8.13,1458,"0","0","0","0","0",0,0
